provinsi,kabupaten_kota,kecamatan,kelurahan_desa,kode_pos
,karo,brastagi (berastagi),tambak lau mulgap i,22152
,karo,brastagi (berastagi),tambak lau mulgap ii,22152
,karo,dolat rayat,bukit,22171
,karo,dolat rayat,dolat rayat,22171
,karo,dolat rayat,kubucolia,22171
,karo,dolat rayat,melas,22171
,karo,dolat rayat,sampun,22171
,karo,dolat rayat,sugihen,22171
,karo,dolat rayat,ujung sampun,22171
,karo,juhar,batu mamak,22163
,karo,juhar,bekilang,22163
,karo,juhar,buluh pancur,22163
,karo,juhar,gunung juhar,22163
,karo,juhar,jandi (jandi meriah),22163
,karo,juhar,juhar ginting,22163
,karo,juhar,juhar ginting sadanioga,22163
,karo,juhar,juhar perangin-angin,22163
,karo,juhar,juhar tarigan,22163
,karo,juhar,keriahen,22163
,karo,juhar,ketawaren,22163
,karo,juhar,kidupen,22163
,karo,juhar,kutagugung,22163
,karo,juhar,kutambelin,22163
,karo,juhar,lau kidupen,22163
,karo,juhar,lau lingga,22163
,karo,juhar,mbetong (mbetung),22163
,karo,juhar,naga,22163
,karo,juhar,nageri,22163
,karo,juhar,namosuro,22163
,karo,juhar,pasar baru,22163
,karo,juhar,pernantin,22163
,karo,juhar,sigenderang,22163
,karo,juhar,sugihen,22163
,karo,juhar,sukababo,22163
,karo,kabanjahe,gung leto,22111
,karo,kabanjahe,gung negeri,22112
,karo,kabanjahe,kaban,22111
,karo,kabanjahe,kacaribu,22111
,karo,kabanjahe,kampung dalam,22113
,karo,kabanjahe,kandibata,22111
,karo,kabanjahe,ketaren,22111
,karo,kabanjahe,lau cimba,22114
,karo,kabanjahe,lausimono,22111
,karo,kabanjahe,padang mas,22115
,karo,kabanjahe,rumah kabanjahe,22111
,karo,kabanjahe,samura,22111
,karo,kabanjahe,sumber mufakat,22111
,karo,kuta buluh,amburudi (mburidi),22155
,karo,kuta buluh,bintang meriah,22155
,karo,kuta buluh,buah raya,22155
,karo,kuta buluh,gunung meriah,22155
,karo,kuta buluh,jinabun,22155
,karo,kuta buluh,kuta buluh,22155
,karo,kuta buluh,kuta buluh gugung,22155
,karo,kuta buluh,kuta male,22155
,karo,kuta buluh,lau buluh,22155
,karo,kuta buluh,liang merdeka,22155
,karo,kuta buluh,negeri jahe,22155
,karo,kuta buluh,pola tebu,22155
,karo,kuta buluh,rih tengah,22155
,karo,kuta buluh,siabang abang,22155
,karo,kuta buluh,tanjung merahe,22155
,karo,kuta buluh,ujung deleng,22155
,karo,laubaleng,buluh pancur,22164
,karo,laubaleng,durin rugun,22164
,karo,laubaleng,kinangkong,22164
,karo,laubaleng,kutambelin,22164
,karo,laubaleng,lau baleng,22164
,karo,laubaleng,lau peradep,22164
,karo,laubaleng,lau peranggunen (peranggunan),22164
,karo,laubaleng,lingga muda,22164
,karo,laubaleng,martelu,22164
,karo,laubaleng,mbal-mbal petarum,22164
,karo,laubaleng,perbulan,22164
,karo,laubaleng,rambah tampu,22164
,karo,laubaleng,tanjung gunung,22164
,karo,mardinding,bandar purba,22165
,karo,mardinding,kuta pengkih,22165
,karo,mardinding,lau kasumpat,22165
,karo,mardinding,lau mulgap,22165
,karo,mardinding,lau pakam,22165
,karo,mardinding,lau pengulu,22165
,karo,mardinding,lau solu,22165
,karo,mardinding,mardingding,22165
,karo,mardinding,rimo bunga,22165
,karo,mardinding,tanjung pamah,22165
,karo,merdeka,cinta rayat,22153
,karo,merdeka,deram,22153
,karo,merdeka,gongsol,22153
,karo,merdeka,jaranguda,22153
,karo,merdeka,merdeka,22153
,karo,merdeka,sada perarih,22153
,karo,merdeka,semangat,22153
,karo,merdeka,semangat gunung,22153
,karo,merdeka,ujung teran,22153
,karo,merek,ajinembah,22173
,karo,merek,bandar tongging,22173
,karo,merek,dokan,22173
,karo,merek,garingging,22173
,karo,merek,kodon-kodon,22173
,karo,merek,merek,22173
,karo,merek,mulia rakyat,22173
,karo,merek,nagalingga,22173
,karo,merek,nagara,22173
,karo,merek,negeri tongging,22173
,karo,merek,pancur batu,22173
,karo,merek,pangambaten,22173
,karo,merek,pertibi lama,22173
,karo,merek,pertibitembe,22173
,karo,merek,regaji,22173
,karo,merek,sibolangit,22173
,karo,merek,situnggaling,22173
,karo,merek,sukamandi,22173
,karo,merek,tongging,22173
,karo,munte,bandar meriah,22161
,karo,munte,barung kersap,22161
,karo,munte,biak nampe,22161
,karo,munte,buluh naman,22161
,karo,munte,gunung manumpak,22161
,karo,munte,gunung saribu,22161
,karo,munte,gurubenua,22161
,karo,munte,kabantua,22161
,karo,munte,kineppen,22161
,karo,munte,kutagerat,22161
,karo,munte,kutambaru,22161
,karo,munte,kutasuah,22161
,karo,munte,munthe,22161
,karo,munte,nageri,22161
,karo,munte,parimbalang,22161
,karo,munte,pertumbungen,22161
,karo,munte,sarimunte,22161
,karo,munte,sarinembah,22161
,karo,munte,selakkar,22161
,karo,munte,singgamanik,22161
,karo,munte,sukarame,22161
,karo,munte,tanjung beringin,22161
,karo,nama teran,bekerah,22153
,karo,nama teran,gung pinto,22153
,karo,nama teran,kebayaken,22153
,karo,nama teran,kuta gugung,22153
,karo,nama teran,kuta mbelin,22153
,karo,nama teran,kuta rayat,22153
,karo,nama teran,kuta tonggal,22153
,karo,nama teran,naman,22153
,karo,nama teran,ndeskati,22153
,karo,nama teran,sigarang garang,22153
,karo,nama teran,simacem,22153
,karo,nama teran,suka nalu,22153
,karo,nama teran,suka ndebi,22153
,karo,nama teran,sukatepu,22153
,karo,payung,batukarang,22154
,karo,payung,cimbang,22154
,karo,payung,gurukinayan,22154
,karo,payung,payung,22154
,karo,payung,rimokayu,22154
,karo,payung,selandi,22154
,karo,payung,suka meriah,22154
,karo,payung,ujung payung,22154
,karo,simpang empat,beganding,22153
,karo,simpang empat,berastepu,22153
,karo,simpang empat,bulan baru,22153
,karo,simpang empat,gajah,22153
,karo,simpang empat,gamber,22153
,karo,simpang empat,jeraya,22153
,karo,simpang empat,kuta tengah,22153
,karo,simpang empat,lingga,22153
,karo,simpang empat,lingga julu,22153
,karo,simpang empat,nang belawan,22153
,karo,simpang empat,ndokum siroga,22153
,karo,simpang empat,perteguhen,22153
,karo,simpang empat,pintu besi,22153
,karo,simpang empat,serumbia,22153
,karo,simpang empat,surbakti,22153
,karo,simpang empat,tiga pancur,22153
,karo,simpang empat,torong,22153
,karo,tiga binanga,batumanak,22162
,karo,tiga binanga,bunga baru,22162
,karo,tiga binanga,gunung,22162
,karo,tiga binanga,kem kem,22162
,karo,tiga binanga,kuala,22162
,karo,tiga binanga,kuta bangun,22162
,karo,tiga binanga,kuta buara,22162
,karo,tiga binanga,kuta galoh / galuh,22162
,karo,tiga binanga,kuta gerat,22162
,karo,tiga binanga,kuta julu,22162
,karo,tiga binanga,kuta raya,22162
,karo,tiga binanga,kutambaru punti batu mama,22162
,karo,tiga binanga,lau kapur,22162
,karo,tiga binanga,limang,22162
,karo,tiga binanga,perbesi,22162
,karo,tiga binanga,pergendangen,22162
,karo,tiga binanga,pertumbuken,22162
,karo,tiga binanga,simolap,22162
,karo,tiga binanga,simpang pergendangen perlambe,22162
,karo,tiga binanga,tiga binanga,22162
,karo,tiga panah,ajibuhara,22171
,karo,tiga panah,ajijahe,22171
,karo,tiga panah,ajijulu,22171
,karo,tiga panah,ajimbelang,22171
,karo,tiga panah,bertah,22171
,karo,tiga panah,bunuraya,22171
,karo,tiga panah,kacinambun,22171
,karo,tiga panah,kubu simbelang,22171
,karo,tiga panah,kuta bale,22171
,karo,tiga panah,kuta kepar,22171
,karo,tiga panah,kuta mbelin,22171
,karo,tiga panah,kutajulu,22171
,karo,tiga panah,lambar,22171
,karo,tiga panah,lau riman,22171
,karo,tiga panah,lepar samura,22171
,karo,tiga panah,manuk mulia,22171
,karo,tiga panah,mulawari,22171
,karo,tiga panah,salit,22171
,karo,tiga panah,seberaya,22171
,karo,tiga panah,singa,22171
,karo,tiga panah,suka,22171
,karo,tiga panah,suka mbayak,22171
,karo,tiga panah,sukadame,22171
,karo,tiga panah,sukamaju,22171
,karo,tiga panah,sukapilihen,22171
,karo,tiga panah,tigapanah,22171
,karo,tiganderket,gunung merlawan,22154
,karo,tiganderket,jandi meriah,22154
,karo,tiganderket,kuta kepar,22154
,karo,tiganderket,kutagaluh,22154
,karo,tiganderket,kutambaru,22154
,karo,tiganderket,mardingding,22154
,karo,tiganderket,nari gunung dua,22154
,karo,tiganderket,nari gunung satu,22154
,karo,tiganderket,penampen,22154
,karo,tiganderket,perbaji,22154
,karo,tiganderket,suka tendel,22154
,karo,tiganderket,susuk,22154
,karo,tiganderket,tanjung mbelang,22154
,karo,tiganderket,tanjung merawa,22154
,karo,tiganderket,tanjung pulo,22154
,karo,tiganderket,temburun,22154
,karo,tiganderket,tiga nderket (tiganderket),22154
,katingan,bukit raya,penda nange,74457
,katingan,bukit raya,rangan bahekang,74457
,katingan,bukit raya,rantau pandan,74457
,katingan,bukit raya,rongan rondan,74457
,katingan,bukit raya,tanjung batik,74457
,katingan,bukit raya,tumbang dahuei,74457
,katingan,bukit raya,tumbang gaei,74457
,katingan,bukit raya,tumbang kaburai,74457
,katingan,bukit raya,tumbang kajamei,74457
,katingan,bukit raya,tumbang karuei,74457
,katingan,bukit raya,tumbang kataei,74457
,katingan,kamipang,asem kumbang,74462
,katingan,kamipang,baun bango,74462
,katingan,kamipang,galinggang,74462
,katingan,kamipang,jahanjang,74462
,katingan,kamipang,karuing,74462
,katingan,kamipang,parupuk,74462
,katingan,kamipang,tampelas,74462
,katingan,kamipang,telaga,74462
,katingan,kamipang,tumbang runen,74462
,katingan,katingan hilir,banut kalanaman,74413
,katingan,katingan hilir,hampalit,74413
,katingan,katingan hilir,kasongan baru,74413
,katingan,katingan hilir,kasongan lama,74413
,katingan,katingan hilir,talangkah (telangkah),74413
,katingan,katingan hilir,talian kereng,74413
,katingan,katingan hilir,tewang kadamba,74413
,katingan,katingan hilir,tumbang liting,74413
,katingan,katingan hulu,batu bango,74457
,katingan,katingan hulu,dehes asem,74457
,katingan,katingan hulu,kiham batang,74457
,katingan,katingan hulu,kuluk sepangi / sapangi,74457
,katingan,katingan hulu,penda tangaring baru,74457
,katingan,katingan hulu,penda tangaring lama,74457
,katingan,katingan hulu,rangan kawit,74457
,katingan,katingan hulu,rangan ranjing,74457
,katingan,katingan hulu,rantau bahai,74457
,katingan,katingan hulu,rantau puka,74457
,katingan,katingan hulu,sei / sungai nanjan,74457
,katingan,katingan hulu,telok tampang,74457
,katingan,katingan hulu,tumbang hangei ii,74457
,katingan,katingan hulu,tumbang jiga,74457
,katingan,katingan hulu,tumbang kabayan / kabayang,74457
,katingan,katingan hulu,tumbang kuai,74457
,katingan,katingan hulu,tumbang labaning,74457
,katingan,katingan hulu,tumbang mahop / mahup,74457
,katingan,katingan hulu,tumbang manangei,74457
,katingan,katingan hulu,tumbang mangketai,74457
,katingan,katingan hulu,tumbang sabetung,74457
,katingan,katingan hulu,tumbang salaman,74457
,katingan,katingan hulu,tumbang senamang i,74457
,katingan,katingan kuala,bakung raya,74463
,katingan,katingan kuala,bumi subur,74463
,katingan,katingan kuala,jaya makmur,74463
,katingan,katingan kuala,kampung baru,74463
,katingan,katingan kuala,kampung melayu,74463
,katingan,katingan kuala,kampung tengah,74463
,katingan,katingan kuala,makmur utama,74463
,katingan,katingan kuala,mangun jaya,74463
,katingan,katingan kuala,pegatan / pagatan hilir,74463
,katingan,katingan kuala,pegatan / pagatan hulu,74463
,katingan,katingan kuala,sebangau jaya,74463
,katingan,katingan kuala,selat baning,74463
,katingan,katingan kuala,setia mulia,74463
,katingan,katingan kuala,singam raya,74463
,katingan,katingan kuala,subur indah,74463
,katingan,katingan kuala,sungai kaki,74463
,katingan,katingan tengah,batu badinding,74454
,katingan,katingan tengah,mirah kalanaman,74454
,katingan,katingan tengah,napu sahur,74454
,katingan,katingan tengah,petak puti,74454
,katingan,katingan tengah,rantau asem,74454
,katingan,katingan tengah,samba bakumpai,74454
,katingan,katingan tengah,samba danum,74454
,katingan,katingan tengah,samba kahayan,74454
,katingan,katingan tengah,samba katung,74454
,katingan,katingan tengah,telok,74454
,katingan,katingan tengah,tewang panjang,74454
,katingan,katingan tengah,tumbang hangei,74454
,katingan,katingan tengah,tumbang kalamei,74454
,katingan,katingan tengah,tumbang lahang,74454
,katingan,katingan tengah,tumbang marak,74454
,katingan,katingan tengah,tumbang pariyei,74454
,katingan,marikit,batu panahan,74456
,katingan,marikit,buntut leleng,74456
,katingan,marikit,kuluk leleng,74456
,katingan,marikit,rangan burih,74456
,katingan,marikit,rangan surei,74456
,katingan,marikit,rangan tangko,74456
,katingan,marikit,sebaung,74456
,katingan,marikit,tumbang bemban,74456
,katingan,marikit,tumbang dakei,74456
,katingan,marikit,tumbang hiran,74456
,katingan,marikit,tumbang lambi,74456
,katingan,marikit,tumbang mandurei,74456
,katingan,marikit,tumbang pahanei,74456
,katingan,marikit,tumbang paku,74456
,katingan,marikit,tumbang susan - malaman,74456
,katingan,marikit,tumbang tabulus,74456
,katingan,marikit,tumbang taei,74456
,katingan,marikit,tumbang tundu,74456
,katingan,mendawai,kampung melayu,74463
,katingan,mendawai,mekar tani,74463
,katingan,mendawai,mendawai,74463
,katingan,mendawai,perigi (parigi),74463
,katingan,mendawai,teluk sebulu,74463
,katingan,mendawai,tewang / tawang kampung,74463
,katingan,mendawai,tumbang bulan,74463
,katingan,petak malai,batu badak,74455
,katingan,petak malai,batu tukan,74455
,katingan,petak malai,nusa kutau,74455
,katingan,petak malai,tumbang baraoi,74455
,katingan,petak malai,tumbang habangoi / habangei,74455
,katingan,petak malai,tumbang jala,74455
,katingan,petak malai,tumbang tanggoi,74455
,katingan,pulau malan,buntut bali,74453
,katingan,pulau malan,dahian tunggal,74453
,katingan,pulau malan,geragu,74453
,katingan,pulau malan,kuluk bali,74453
,katingan,pulau malan,manduing lama,74453
,katingan,pulau malan,manduing taheta,74453
,katingan,pulau malan,tewang derayu,74453
,katingan,pulau malan,tewang karangan,74453
,katingan,pulau malan,tewang papari,74453
,katingan,pulau malan,tumbang banjang,74453
,katingan,pulau malan,tumbang lawang,74453
,katingan,pulau malan,tumbang tanjung,74453
,katingan,pulau malan,tumbang tungku,74453
,katingan,pulau malan,tura,74453
,katingan,sanaman mantikei (senamang mantikei),daya manunggal,74455
,katingan,sanaman mantikei (senamang mantikei),dehes,74455
,katingan,sanaman mantikei (senamang mantikei),kamanto,74455
,katingan,sanaman mantikei (senamang mantikei),kuluk habuhus,74455
,katingan,sanaman mantikei (senamang mantikei),rantau bangkiang,74455
,katingan,sanaman mantikei (senamang mantikei),tumbang atei,74455
,katingan,sanaman mantikei (senamang mantikei),tumbang kaman,74455
,katingan,sanaman mantikei (senamang mantikei),tumbang kanei / kamei,74455
,katingan,sanaman mantikei (senamang mantikei),tumbang kawei,74455
,katingan,sanaman mantikei (senamang mantikei),tumbang labehu,74455
,katingan,sanaman mantikei (senamang mantikei),tumbang mangara / manggara,74455
,katingan,sanaman mantikei (senamang mantikei),tumbang manggo,74455
,katingan,sanaman mantikei (senamang mantikei),tumbang pangka,74455
,katingan,sanaman mantikei (senamang mantikei),tumbang taranei / karanei,74455
,katingan,tasik payawan,handiwung,74461
,katingan,tasik payawan,hiang / hiyang bana,74461
,katingan,tasik payawan,luwuk kanan,74461
,katingan,tasik payawan,luwuk kiri,74461
,katingan,tasik payawan,petak bahandang,74461
,katingan,tasik payawan,talingke,74461
,katingan,tasik payawan,tewang tampang,74461
,katingan,tasik payawan,tumbang panggo,74461
,katingan,tewang sanggalang garing (sangalang),bangkuang,74452
,katingan,tewang sanggalang garing (sangalang),hapalam,74452
,katingan,tewang sanggalang garing (sangalang),pendahara,74452
,katingan,tewang sanggalang garing (sangalang),sei / sungai keruh,74452
,katingan,tewang sanggalang garing (sangalang),tarusan danum,74452
,katingan,tewang sanggalang garing (sangalang),tewang beringin,74452
,katingan,tewang sanggalang garing (sangalang),tewang manyangen,74452
,katingan,tewang sanggalang garing (sangalang),tewang rangas,74452
,katingan,tewang sanggalang garing (sangalang),tewang rangkang,74452
,katingan,tewang sanggalang garing (sangalang),tumbang terusan,74452
,kaur,kaur selatan,air dingin,38963
,kaur,kaur selatan,bandar bintuhan,38963
,kaur,kaur selatan,gedung sako,38963
,kaur,kaur selatan,gedung sako ii,38963
,kaur,kaur selatan,jembatan dua,38963
,kaur,kaur selatan,kepala pasar,38963
,kaur,kaur selatan,padang genting,38963
,kaur,kaur selatan,padang petron,38963
,kaur,kaur selatan,pahlawan ratu,38963
,kaur,kaur selatan,pasar baru,38963
,kaur,kaur selatan,pasar lama,38963
,kaur,kaur selatan,pasar saoh,38963
,kaur,kaur selatan,pengubaian,38963
,kaur,kaur selatan,sawah jangkung,38963
,kaur,kaur selatan,sekunyit,38963
,kaur,kaur selatan,selasih,38963
,kaur,kaur selatan,sinar pagi,38963
,kaur,kaur selatan,suka bandung,38963
,kaur,kaur selatan,tanjung besar,38963
,kaur,kaur tengah,kemang manis,38961
,kaur,kaur tengah,padang baru,38961
,kaur,kaur tengah,padang hangat,38961
,kaur,kaur tengah,pajar bulan,38961
,kaur,kaur tengah,penyandingan,38961
,kaur,kaur tengah,sinar jaya,38961
,kaur,kaur tengah,sukarami,38961
,kaur,kaur tengah,tanjung iman,38961
,kaur,kaur tengah,tanjung pandan,38961
,kaur,kaur utara,bandu agung,38956
,kaur,kaur utara,coko enau,38956
,kaur,kaur utara,gunung agung,38956
,kaur,kaur utara,guru agung,38956
,kaur,kaur utara,guru agung ii,38956
,kaur,kaur utara,padang manis,38956
,kaur,kaur utara,pancur negara,38956
,kaur,kaur utara,perugian,38956
,kaur,kaur utara,simpang tiga,38956
,kaur,kaur utara,tanjung betung i,38956
,kaur,kaur utara,tanjung betung ii,38956
,kaur,kelam tengah,darat sawah,38955
,kaur,kelam tengah,pagar dewa,38955
,kaur,kelam tengah,penantian,38955
,kaur,kelam tengah,rigangan i,38956
,kaur,kelam tengah,rigangan ii,38956
,kaur,kelam tengah,rigangan iii,38956
,kaur,kelam tengah,siring agung,38955
,kaur,kelam tengah,suka rami ii,38956
,kaur,kelam tengah,sukarami,38956
,kaur,kelam tengah,talang marap,38956
,kaur,kelam tengah,talang tais,38955
